cluster1,cluster2
-0.009264648,-0.06876207
-0.19424783,-0.256817
0.02103129,-0.052069947
-0.102854654,-0.14524071
0.101303145,0.14242451
-0.2997287,-0.3111856
0.053720057,0.05026177
-0.12888207,-0.12875293
0.18686435,0.20878981
-0.0025494602,-0.0058774054
0.19572076,0.28956208
0.04231743,0.10630843
0.23769066,0.15288647
0.017555732,-0.010071807
-0.105790034,-0.0985902
0.027826108,0.04505539
0.14629233,0.1549426
0.04615369,-0.028153364
0.11043732,0.11223478
0.111121364,0.22512636
-0.24198905,-0.33027178
-0.01671566,0.20881742
0.09487696,0.16896977
0.11187314,0.15059245
-0.5806149,-0.30068675
0.08834411,0.0594588
-0.045994855,-0.12321451
0.09706576,0.15560086
0.11952816,0.17650908
-0.080455124,-0.13720238
-0.25949752,-0.3893268
0.032643467,0.022279982
-0.16000974,-0.1658902
-0.2474706,-0.41295692
0.13698618,0.12651782
0.09121002,0.016652392
-0.096205845,-0.14035279
-0.08910963,-0.08581563
0.11113818,0.29416862
0.13187225,0.09780227
0.13056557,0.14200553
0.004971139,0.103548884
0.07589015,0.09381956
0.18040769,0.25889957
0.047280565,0.037819613
0.08227043,0.2686877
0.011869665,-0.054864526
-0.095280044,-0.09589499
-0.106551416,-0.07927873
0.08729109,0.10770131
-0.2250852,-0.29243976
-0.045072347,0.2251738
0.0887962,0.30068204
-0.029510818,0.13029948
0.26689857,0.21652867
0.092734024,0.18808553
-0.85182524,-0.25219557
-0.17565489,-0.33954117
-0.104434155,-0.1912851
-0.11648397,-0.2045425
-0.20499824,-0.3835523
-0.113260835,-0.057773758
0.1477595,0.002751086
-0.04070531,0.038109235
-0.08187207,-0.08340134
-0.2744219,-0.33769628
0.1267831,0.22055991
-0.053643934,-0.005207978
-0.055010635,-0.0031185374
